id,nombre,email,telefono,empresa,cargo,pais,origen,softwareId,estado,prioridad,asignadoA,ultimoContacto,createdAt,updatedAt,web,direccion,ciudad,rating,userRatingCount,googleMapsUri,primaryType,businessStatus,notas
cmpcynar200ctih9uj35agt9y,Ruk Gym Madrid,,679 89 65 20,Ruk Gym Madrid,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:36.590Z,2026-05-19T18:22:36.590Z,https://rukgymmadrid.es/,"Av. de Menéndez Pelayo, 3, Salamanca, 28009 Madrid",Madrid,4.9,132,https://maps.google.com/?cid=11312762011921317152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Av. de Menéndez Pelayo, 3, Salamanca, 28009 Madrid
Google: 4.9⭐ (132 reseñas)
Web: https://rukgymmadrid.es/
Maps: https://maps.google.com/?cid=11312762011921317152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynb0200cuih9u8mp3igx4,Fitness Park Madrid - La Gavia,,917 37 44 11,Fitness Park Madrid - La Gavia,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:36.914Z,2026-05-19T18:22:36.914Z,https://www.fitnesspark.es/club/madrid-gavia/,"C. Adolfo Bioy Casares, 2, Villa de Vallecas, 28051 Madrid",Madrid,4.6,1966,https://maps.google.com/?cid=5933370254077080109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. Adolfo Bioy Casares, 2, Villa de Vallecas, 28051 Madrid
Google: 4.6⭐ (1966 reseñas)
Web: https://www.fitnesspark.es/club/madrid-gavia/
Maps: https://maps.google.com/?cid=5933370254077080109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynb8z00cvih9uyzonro4k,Fitness Park Madrid - Méndez Álvaro,,919 89 48 03,Fitness Park Madrid - Méndez Álvaro,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:37.235Z,2026-05-19T18:22:37.235Z,https://www.fitnesspark.es/club//madrid-mendez-alvaro,"C. de Méndez Álvaro, 61, Arganzuela, 28045 Madrid",Madrid,4.6,974,https://maps.google.com/?cid=16603190400814147895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de Méndez Álvaro, 61, Arganzuela, 28045 Madrid
Google: 4.6⭐ (974 reseñas)
Web: https://www.fitnesspark.es/club//madrid-mendez-alvaro
Maps: https://maps.google.com/?cid=16603190400814147895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynbia00cwih9u6xdj3xph,Fitness Park Madrid - Principe Pio,,911 17 95 95,Fitness Park Madrid - Principe Pio,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:37.571Z,2026-05-19T18:22:37.571Z,https://www.fitnesspark.es/club/madrid-principe-pio/?utm_medium=Local_Inventory&utm_source=GMB&utm_campaign=Madrid-Principe-Pio&utm_content=Yext,"P.º de la Florida, 2, Moncloa - Aravaca, 28008 Madrid",Madrid,4.3,4034,https://maps.google.com/?cid=9467256916260935132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fitness_center,OPERATIONAL,"Importado desde Google Maps
Tipo: Centro deportivo
Dirección: P.º de la Florida, 2, Moncloa - Aravaca, 28008 Madrid
Google: 4.3⭐ (4034 reseñas)
Web: https://www.fitnesspark.es/club/madrid-principe-pio/?utm_medium=Local_Inventory&utm_source=GMB&utm_campaign=Madrid-Principe-Pio&utm_content=Yext
Maps: https://maps.google.com/?cid=9467256916260935132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynbrj00cxih9ugvpy5ard,Fitness Park Madrid - Castellana 85,,911 09 88 44,Fitness Park Madrid - Castellana 85,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:37.904Z,2026-05-19T18:22:37.904Z,https://www.fitnesspark.es/club/madrid-castellana-85/,"P.º de la Castellana, 85, Tetuán, 28046 Madrid",Madrid,4.4,220,https://maps.google.com/?cid=6934588922636733298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: P.º de la Castellana, 85, Tetuán, 28046 Madrid
Google: 4.4⭐ (220 reseñas)
Web: https://www.fitnesspark.es/club/madrid-castellana-85/
Maps: https://maps.google.com/?cid=6934588922636733298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcync1100cyih9uif28ed01,Wifit Gym,,,Wifit Gym,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:38.245Z,2026-05-19T18:22:38.245Z,https://wifitgyms.com/gimnasios/madrid/wifit-guindalera/,"C. de Cartagena, 16, Salamanca, 28028 Madrid",Madrid,4.9,1427,https://maps.google.com/?cid=539343858289659273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de Cartagena, 16, Salamanca, 28028 Madrid
Google: 4.9⭐ (1427 reseñas)
Web: https://wifitgyms.com/gimnasios/madrid/wifit-guindalera/
Maps: https://maps.google.com/?cid=539343858289659273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyncac00czih9u29inoj1w,Fitness Park Madrid - Rio 2,,911 17 84 84,Fitness Park Madrid - Rio 2,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:38.581Z,2026-05-19T18:22:38.581Z,https://www.fitnesspark.es/club/madrid-rio-2/,"avenida del manzanares 210, Plaza Rio, 2, Usera, 28026 Madrid",Madrid,4.6,3732,https://maps.google.com/?cid=10630373808171620940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fitness_center,OPERATIONAL,"Importado desde Google Maps
Tipo: Centro deportivo
Dirección: avenida del manzanares 210, Plaza Rio, 2, Usera, 28026 Madrid
Google: 4.6⭐ (3732 reseñas)
Web: https://www.fitnesspark.es/club/madrid-rio-2/
Maps: https://maps.google.com/?cid=10630373808171620940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyncja00d0ih9ujedmp8sp,Estrato Fitness & Weightlifting,,689 78 71 09,Estrato Fitness & Weightlifting,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:38.903Z,2026-05-19T18:22:38.903Z,https://www.estratofit.com/,"C. de Gutenberg, 11, Retiro, 28014 Madrid",Madrid,4.7,409,https://maps.google.com/?cid=3835617106955938919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de Gutenberg, 11, Retiro, 28014 Madrid
Google: 4.7⭐ (409 reseñas)
Web: https://www.estratofit.com/
Maps: https://maps.google.com/?cid=3835617106955938919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyncsm00d1ih9u6rknmr36,Forus,,917 70 58 91,Forus,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:39.238Z,2026-05-19T18:22:39.238Z,https://forus.es/centros-forus/madrid/capitan-haya/,"C. del Poeta Joan Maragall, 1, Tetuán, 28020 Madrid",Madrid,4.3,882,https://maps.google.com/?cid=7855496662853606251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. del Poeta Joan Maragall, 1, Tetuán, 28020 Madrid
Google: 4.3⭐ (882 reseñas)
Web: https://forus.es/centros-forus/madrid/capitan-haya/
Maps: https://maps.google.com/?cid=7855496662853606251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynd1r00d2ih9u6u4ln0yz,Gimnasio Infinit Fitness Santa Engracia - Abierto 24 horas,,914 28 71 21,Gimnasio Infinit Fitness Santa Engracia - Abierto 24 horas,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:39.568Z,2026-05-19T18:22:39.568Z,https://www.infinitfitness.es/clubs/santaengracia,"Calle de Sta Engracia, 165, Chamberí, 28003 Madrid",Madrid,4.7,249,https://maps.google.com/?cid=2790159768679951625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Calle de Sta Engracia, 165, Chamberí, 28003 Madrid
Google: 4.7⭐ (249 reseñas)
Web: https://www.infinitfitness.es/clubs/santaengracia
Maps: https://maps.google.com/?cid=2790159768679951625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyndar00d3ih9unj79p9fy,Balance Triangle - Gimnasio Retiro Madrid,,640 27 45 95,Balance Triangle - Gimnasio Retiro Madrid,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:39.891Z,2026-05-19T18:22:39.891Z,https://www.balancetriangle.com/,"C. de Vandergoten, 8, Retiro, 28014 Madrid",Madrid,5,274,https://maps.google.com/?cid=7035352635087709830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de Vandergoten, 8, Retiro, 28014 Madrid
Google: 5⭐ (274 reseñas)
Web: https://www.balancetriangle.com/
Maps: https://maps.google.com/?cid=7035352635087709830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyndjx00d4ih9uxobhs1ef,Vitalogy Madrid,,645 03 32 00,Vitalogy Madrid,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:40.221Z,2026-05-19T18:22:40.221Z,http://www.vitalogymadrid.com/,"C. de Edgar Neville, 30, Tetuán, 28020 Madrid",Madrid,5,340,https://maps.google.com/?cid=10740461569141339475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de Edgar Neville, 30, Tetuán, 28020 Madrid
Google: 5⭐ (340 reseñas)
Web: http://www.vitalogymadrid.com/
Maps: https://maps.google.com/?cid=10740461569141339475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyndvk00d5ih9ubyhc8n2k,Club Metropolitan Abascal,,914 51 44 66,Club Metropolitan Abascal,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:40.641Z,2026-05-19T18:22:40.641Z,http://clubmetropolitan.com/gimnasio/madrid/abascal,"Calle de José Abascal, 46, Chamberí, 28003 Madrid",Madrid,4.2,709,https://maps.google.com/?cid=17634925075079778318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fitness_center,OPERATIONAL,"Importado desde Google Maps
Tipo: Centro deportivo
Dirección: Calle de José Abascal, 46, Chamberí, 28003 Madrid
Google: 4.2⭐ (709 reseñas)
Web: http://clubmetropolitan.com/gimnasio/madrid/abascal
Maps: https://maps.google.com/?cid=17634925075079778318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyne5k00d6ih9uyccxb4i0,O2 Centro Wellness Manuel Becerra - Madrid,,914 44 97 60,O2 Centro Wellness Manuel Becerra - Madrid,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:40.970Z,2026-05-19T18:22:40.970Z,https://o2cw.es/gimnasios/madrid/manuel-becerra/,"Pl. de Manuel Becerra, 17, Salamanca, 28028 Madrid",Madrid,3.5,948,https://maps.google.com/?cid=9676308529906485952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Pl. de Manuel Becerra, 17, Salamanca, 28028 Madrid
Google: 3.5⭐ (948 reseñas)
Web: https://o2cw.es/gimnasios/madrid/manuel-becerra/
Maps: https://maps.google.com/?cid=9676308529906485952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyneeq00d7ih9uixg195fx,Basic-Fit,,851 96 04 67,Basic-Fit,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:41.331Z,2026-05-19T18:22:41.331Z,https://www.basic-fit.com/es-es/clubs/basic-fit-madrid-c./-paseo-de-la-castellana-02379a99094a4e238bab08ce51debe00.html?utm_medium=yext&utm_source=gmb,"P.º de la Castellana, 63, Chamberí, 28046 Madrid",Madrid,4.3,2321,https://maps.google.com/?cid=14179069913316362802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: P.º de la Castellana, 63, Chamberí, 28046 Madrid
Google: 4.3⭐ (2321 reseñas)
Web: https://www.basic-fit.com/es-es/clubs/basic-fit-madrid-c./-paseo-de-la-castellana-02379a99094a4e238bab08ce51debe00.html?utm_medium=yext&utm_source=gmb
Maps: https://maps.google.com/?cid=14179069913316362802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynenu00d8ih9upfp78s6v,REBEL GYM,,671 63 05 76,REBEL GYM,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:41.659Z,2026-05-19T18:22:41.659Z,http://www.rebelgym.es/,"Calle de Modesto Lafuente, 49, Chamberí, 28003 Madrid",Madrid,4.7,225,https://maps.google.com/?cid=13848926581941045204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Calle de Modesto Lafuente, 49, Chamberí, 28003 Madrid
Google: 4.7⭐ (225 reseñas)
Web: http://www.rebelgym.es/
Maps: https://maps.google.com/?cid=13848926581941045204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynex600d9ih9ucklz0c11,Opera Gym,,915 47 26 68,Opera Gym,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:41.994Z,2026-05-19T18:22:41.994Z,https://instagram.com/operagym,"C. de Fomento, 3, Centro, 28013 Madrid",Madrid,4.7,117,https://maps.google.com/?cid=13489963808199183188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de Fomento, 3, Centro, 28013 Madrid
Google: 4.7⭐ (117 reseñas)
Web: https://instagram.com/operagym
Maps: https://maps.google.com/?cid=13489963808199183188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynf6b00daih9uz4j0ezkr,LOONA Fitness Experience,,618 27 82 18,LOONA Fitness Experience,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:42.324Z,2026-05-19T18:22:42.324Z,http://loona.es/,"Calle de Rodríguez San Pedro, 5, Chamberí, 28015 Madrid",Madrid,4.7,123,https://maps.google.com/?cid=14341043927228301132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Calle de Rodríguez San Pedro, 5, Chamberí, 28015 Madrid
Google: 4.7⭐ (123 reseñas)
Web: http://loona.es/
Maps: https://maps.google.com/?cid=14341043927228301132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynffo00dbih9u0fid0t8l,XFitness Retiro 24H,,616 74 63 73,XFitness Retiro 24H,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:42.660Z,2026-05-19T18:22:42.660Z,http://www.xfitnessretiro.com/,"C. de la Virgen María, 5, Retiro, 28007 Madrid",Madrid,4.6,333,https://maps.google.com/?cid=10184438147016023151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de la Virgen María, 5, Retiro, 28007 Madrid
Google: 4.6⭐ (333 reseñas)
Web: http://www.xfitnessretiro.com/
Maps: https://maps.google.com/?cid=10184438147016023151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynfpx00dcih9usde75dhj,Distrito 280 Madrid Clara del Rey - Boutique de Entrenamiento,,673 93 29 10,Distrito 280 Madrid Clara del Rey - Boutique de Entrenamiento,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:43.029Z,2026-05-19T18:22:43.029Z,http://www.distrito280madridclaradelrey.com/,"C/ de Baeza, 9, Chamartín, 28002 Madrid",Madrid,5,426,https://maps.google.com/?cid=13416605000240916017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C/ de Baeza, 9, Chamartín, 28002 Madrid
Google: 5⭐ (426 reseñas)
Web: http://www.distrito280madridclaradelrey.com/
Maps: https://maps.google.com/?cid=13416605000240916017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynfyx00ddih9u2wyzz4lx,Palacio Santa Ana,,915 23 92 06,Palacio Santa Ana,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:43.354Z,2026-05-19T18:22:43.354Z,http://www.weonclub.com/,"Pl. del Ángel, 6, Centro, 28012 Madrid",Madrid,4,510,https://maps.google.com/?cid=13766083198053332430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Pl. del Ángel, 6, Centro, 28012 Madrid
Google: 4⭐ (510 reseñas)
Web: http://www.weonclub.com/
Maps: https://maps.google.com/?cid=13766083198053332430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyng8300deih9u2lrdzavr,Inside Fit Retiro 24h,,685 07 74 89,Inside Fit Retiro 24h,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:43.683Z,2026-05-19T18:22:43.683Z,http://www.insidefit.es/,"Pl. de los Reyes Magos, 12, Retiro, 28007 Madrid",Madrid,4.9,322,https://maps.google.com/?cid=14613654590499254037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Pl. de los Reyes Magos, 12, Retiro, 28007 Madrid
Google: 4.9⭐ (322 reseñas)
Web: http://www.insidefit.es/
Maps: https://maps.google.com/?cid=14613654590499254037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynggy00dfih9uwagqlhy5,Synergym Madrid Almagro,,,Synergym Madrid Almagro,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:44.003Z,2026-05-19T18:22:44.003Z,https://www.synergym.es/madrid-almagro/,"C. de Rafael Calvo, 15, Chamberí, 28010 Madrid",Madrid,4.7,500,https://maps.google.com/?cid=9630729994059668869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C. de Rafael Calvo, 15, Chamberí, 28010 Madrid
Google: 4.7⭐ (500 reseñas)
Web: https://www.synergym.es/madrid-almagro/
Maps: https://maps.google.com/?cid=9630729994059668869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcyngqk00dgih9uhx6ro3ck,Gimnasio Windfit Manuel Becerra,,912 57 17 70,Gimnasio Windfit Manuel Becerra,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:44.348Z,2026-05-19T18:22:44.348Z,https://windfit.es/?utm_source=google&utm_medium=maps&utm_campaign=Google+Maps&utm_id=Google_Maps,"C/ del Dr. Gómez Ulla, 16, Salamanca, 28028 Madrid",Madrid,4.9,170,https://maps.google.com/?cid=4329697014232527055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: C/ del Dr. Gómez Ulla, 16, Salamanca, 28028 Madrid
Google: 4.9⭐ (170 reseñas)
Web: https://windfit.es/?utm_source=google&utm_medium=maps&utm_campaign=Google+Maps&utm_id=Google_Maps
Maps: https://maps.google.com/?cid=4329697014232527055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynh3z00dhih9uciyftbqx,Distrito 280 Madrid Castellana Boutique de Entrenamiento,,654 77 20 28,Distrito 280 Madrid Castellana Boutique de Entrenamiento,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:44.831Z,2026-05-19T18:22:44.831Z,https://distrito280madridcastellana.com/,"P.º de la Castellana, 56, Salamanca, 28046 Madrid",Madrid,5,419,https://maps.google.com/?cid=3830163592709728467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: P.º de la Castellana, 56, Salamanca, 28046 Madrid
Google: 5⭐ (419 reseñas)
Web: https://distrito280madridcastellana.com/
Maps: https://maps.google.com/?cid=3830163592709728467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynhd000diih9upftyq097,Club Metropolitan Plenilunio,,919 46 63 00,Club Metropolitan Plenilunio,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:45.157Z,2026-05-19T18:22:45.157Z,https://clubmetropolitan.com/gimnasio/madrid/plenilunio/,"C. de Aracne, s / n, San Blas-Canillejas, 28022 Madrid",Madrid,4.2,461,https://maps.google.com/?cid=10971365670340966349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fitness_center,OPERATIONAL,"Importado desde Google Maps
Tipo: Centro deportivo
Dirección: C. de Aracne, s / n, San Blas-Canillejas, 28022 Madrid
Google: 4.2⭐ (461 reseñas)
Web: https://clubmetropolitan.com/gimnasio/madrid/plenilunio/
Maps: https://maps.google.com/?cid=10971365670340966349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynhm700djih9uq0eqd581,Brooklyn Fitboxing Madrid centro,,648 98 56 12,Brooklyn Fitboxing Madrid centro,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:45.487Z,2026-05-19T18:22:45.487Z,https://bfclick.com/madrid-centro-gmb,"Calle de la Colegiata, 6, Centro, 28012 Madrid",Madrid,4.9,695,https://maps.google.com/?cid=3509999533745162062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,gym,OPERATIONAL,"Importado desde Google Maps
Tipo: Gimnasio
Dirección: Calle de la Colegiata, 6, Centro, 28012 Madrid
Google: 4.9⭐ (695 reseñas)
Web: https://bfclick.com/madrid-centro-gmb
Maps: https://maps.google.com/?cid=3509999533745162062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
cmpcynhvu00dkih9uheff6t21,Gimnasio Club Deportivo José Valenciano,,910 13 98 33,Gimnasio Club Deportivo José Valenciano,,España,google-maps,atleevogym,NUEVO,MEDIA,,,2026-05-19T18:22:45.834Z,2026-05-19T18:22:45.834Z,http://www.clubdeportivojosevalenciano.com/,"C. de Andrés Mellado, 21, Chamberí, 28015 Madrid",Madrid,4.7,546,https://maps.google.com/?cid=732027730078823794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,sports_coaching,OPERATIONAL,"Importado desde Google Maps
Tipo: Sports coaching
Dirección: C. de Andrés Mellado, 21, Chamberí, 28015 Madrid
Google: 4.7⭐ (546 reseñas)
Web: http://www.clubdeportivojosevalenciano.com/
Maps: https://maps.google.com/?cid=732027730078823794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
