categoria,softwareId,id,nombre,telefono,web,primaryType,types,ciudad,direccion,rating,userRatingCount,googleMapsUri,createdAt
health,atleevo,cmpcymk7h00afih9u5bd7agq2,Pal Deporte Bilbao,612 41 80 28,https://www.instagram.com/paldeportebilbao/,health,health;service;point_of_interest;establishment,Bilbao,"Bda. Sarrikue Auzunea, 2, 3E, 48007 Bilbao, Vizcaya",5,12,https://maps.google.com/?cid=3541052645127587412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:22:02.190Z
health,atleevo,cmpcyn2ji00c4ih9uiq0zevk9,Pau Herrera,696 48 59 08,,health,point_of_interest;health;service;establishment,Mallorca,"Carrer de Francesc Martí i Móra, 64, Ponent, 07011 Palma, Illes Balears",5,49,https://maps.google.com/?cid=5368567948555735719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:22:25.919Z
health,atleevo,cmpczi58x00ihq1se5b4l92lr,Pausansi,623 98 78 50,https://pausansi.com/,health,health;point_of_interest;service;establishment,Gijón,"C. Capua, 13, bajo, Centro, 33202 Gijón, Asturias",5,6,https://maps.google.com/?cid=10682061507305173069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:46:35.793Z
health,atleevo,cmpcym4yx0093ih9uzbouz15n,PRD Readaptación,611 87 55 88,,health,health;service;point_of_interest;establishment,Málaga,"C. Natalia, 12, Distrito Centro, 29009 Málaga",5,21,https://maps.google.com/?cid=10015140373206811638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:21:42.442Z
health,atleevo,cmpczfv3l00dbq1seat0ahevg,QUIERO,0351 353-4333,https://quierobioexistencia.webnode.com/,health,wholesaler;health;service;point_of_interest;establishment,Córdoba,"Obispo Videla del Pino, X5009 Córdoba, Argentina",5,13,https://maps.google.com/?cid=9328624022292607077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:44:49.330Z
health,atleevo,cmpd0swvd000b13noa7vjuz99,Reto Metabólico,677 89 91 71,,health,service;health;point_of_interest;establishment,,"C. Luis Doreste Silva, 107, 35005 Las Palmas de Gran Canaria, Las Palmas",,,https://maps.google.com/?cid=1556550972738975226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T19:22:57.770Z
health,atleevo,cmpczil6i00ivq1se9vhhcasw,RRSalud,674 32 67 77,http://www.rrsalud.com/,health,point_of_interest;health;service;establishment,A Coruña,"Rda. de Outeiro, 318, 15011 La Coruña",4.9,187,https://maps.google.com/?cid=8278614841159922229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:46:56.442Z
health,atleevo,cmpczmsd500riq1seoq6rikp9,Rudefit,628 66 32 03,http://rude.fit/,health,health;point_of_interest;service;establishment,Santa Cruz de Tenerife,"C. Enrique Martin Nuñez, 5, 38206 La Laguna, Santa Cruz de Tenerife",5,41,https://maps.google.com/?cid=3833119157823777733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:50:12.378Z
health,atleevo,cmpcz90yc0076q1sepg7vfp4u,Runhábitat,613 01 08 02,http://www.runhabitat.es/,health,health;service;point_of_interest;establishment,Las Palmas de Gran Canaria,"C. Pintor Nicolás Massieu, 10, bajo, 35018 Las Palmas de Gran Canaria, Las Palmas",5,100,https://maps.google.com/?cid=17473062684143456471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:39:30.325Z
health,atleevo,cmpczfs0k00d0q1seym2ydjgw,SALGADODELRIO,0351 858-0480,,health,health;service;point_of_interest;establishment,Córdoba,"Carlos A. Becú 3298, X5016EWL Córdoba, Argentina",5,5,https://maps.google.com/?cid=13304220850125408279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:44:45.332Z
health,atleevo,cmpczm16n00q5q1sep58wmyot,SALUD Y FUERZA,628 20 00 34,https://saludyfuerza.wodbuster.com/,health,point_of_interest;health;service;establishment,Santa Cruz de Tenerife,"C. Elías Ramos González, 1, 38001 Santa Cruz de Tenerife",5,37,https://maps.google.com/?cid=17728960112044936482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:49:37.151Z
health,atleevo,cmpczfd3700bwq1se6cylx6tx,SISTOLE,624 46 40 70,,health,health;service;point_of_interest;establishment,Córdoba,"Av. de la Arruzafa, 2, Nte. Sierra, 14012 Córdoba",5,8,https://maps.google.com/?cid=4382692986932986011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:44:25.987Z
health,atleevo,cmpczm36f00qcq1se6lwe1m92,SportWell,641 26 06 57,,health,point_of_interest;health;service;establishment,Santa Cruz de Tenerife,"Ctra. General Puerto Cruz - Arenas, 31, 38400 Puerto de la Cruz, Santa Cruz de Tenerife",5,84,https://maps.google.com/?cid=8406022664172502084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:49:39.736Z
health,atleevo,cmpcz27pa000iq1se1m9pevvx,T-center,910 56 95 16,http://www.tcenter.es/,health,health;service;point_of_interest;establishment,Madrid,"C. Informática, 6, 28923 Alcorcón, Madrid",4.9,204,https://maps.google.com/?cid=43655524650727211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:34:12.478Z
health,atleevo,cmpczh8vm00gkq1seyjqed0s2,The Invisible Center,629 12 07 19,,health,consultant;store;service;health;point_of_interest,Vigo,"Calle, Rúa Velázquez Moreno, nº7A, 36201 Vigo, Pontevedra",5,13,https://maps.google.com/?cid=4429323262113519585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:45:53.843Z
health,atleevo,cmpczfgto00caq1se9js0ptxw,Tu Movimiento Saludable,717 71 42 46,,health,health;service;point_of_interest;establishment,Córdoba,"C. Pintor Espinosa, 14004 Córdoba",5,1,https://maps.google.com/?cid=8276490175047921181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:44:30.797Z
health,atleevo,cmpcz24py000cq1se0lvxpt7e,Under Track,642 92 55 04,https://undertrackcenter.com/,health,health;service;point_of_interest;establishment,Madrid,"C. de Ruiz Perelló, 12, Salamanca, 28028 Madrid",5,80,https://maps.google.com/?cid=11736020626501983098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:34:08.615Z
health,atleevo,cmpcz5x83004oq1sefcu3zndb,Venancio Nicolau Calafell,601 05 35 67,https://www.venancionicolau.com/,health,service;health;point_of_interest;establishment,Palma de Mallorca,"C/Joan Pons, i, Carrer d'Antoni Marquès, 6, Ponent, 07011 Palma, Illes Balears",5,9,https://maps.google.com/?cid=17276724904941763011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:37:05.523Z
health,atleevo,cmpcym4gj0091ih9u9y8ot54g,VERSATILE TRAINING MÁLAGA,660 94 16 23,,health,health;service;point_of_interest;establishment,Málaga,"Av. del Editor Ángel Caffarena, 8, Teatinos-Universidad, 29010 Málaga",4.9,30,https://maps.google.com/?cid=17909708147815580187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:21:41.780Z
health,atleevo,cmpczg9pg00ecq1segrqf9aak,VIGUA,614 58 24 64,http://www.vigua.es/,health,wellness_center;health;point_of_interest;service;establishment,Valladolid,"P.º de Juan Carlos I, 63A, Bajo, 47012 Valladolid",5,28,https://maps.google.com/?cid=5878337344136166720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:45:08.261Z
health,atleevo,cmpcz77o0006dq1sey1tq4d1i,VISTABELLA SPORT,686 80 90 56,,health,health;service;point_of_interest;establishment,Murcia,"C. Antonio Torrecillas, 5, 30003 Murcia",5,1,https://maps.google.com/?cid=16886478405330452955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:38:05.713Z
health,atleevo,cmpcz39cf0021q1se0xl05pwp,VITALTRAIN Salud Integrativa,640 92 42 38,https://www.vitaltrain.com/,health,consultant;service;health;point_of_interest;establishment,Valencia,"C/ de Sorní, 40, Bajo, L'Eixample, 46004 València, Valencia",4.9,76,https://maps.google.com/?cid=766714780393774772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:35:01.263Z
health,atleevo,cmpcylr78007vih9ut8ac64tg,WashingFlow,605 21 77 55,https://washingflow.com/,health,health;service;point_of_interest;establishment,Zaragoza,"Av. de Cesáreo Alierta, 16, 50008 Zaragoza",5,50,https://maps.google.com/?cid=17606657342921503948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:21:24.596Z
health,atleevo,cmpczhb6300gtq1sedvnxrn17,ZONA CENTRO ENTRENAMIENTO,613 06 61 88,https://www.instagram.com/zonacentro_entrenamiento/,health,service;health;point_of_interest;establishment,Vigo,"Rúa da Ronda de Don Bosco, 30, Santiago de Vigo, 36202 Vigo, Pontevedra",,,https://maps.google.com/?cid=12788669818008524611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:45:56.811Z
health,atleevo,cmpczim6q00izq1se7lh7rkfg,ZonaMV,652 12 24 74,https://zonamv.com/,health,point_of_interest;health;service;establishment,A Coruña,"P.º de Rda., 24, bajo, 15011 La Coruña",5,58,https://maps.google.com/?cid=4606612889030260008&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:46:57.747Z
masaje-spa,atleevo,cmpcz67yi005nq1se29piaqz8,Boofit entrenamientos y masajes,682 71 08 57,https://boofit.es/,wellness_center,wellness_center;health;point_of_interest;establishment,Murcia,"C. Gran Pez, 30004 Murcia",5,34,https://maps.google.com/?cid=17211864798407210187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:37:19.435Z
masaje-spa,atleevo,cmpcz3c5f0029q1se5sf9mwpc,FEEPYF Federación Español de Entrenadores Personales y Fitness,633 40 83 38,https://feepyf.com/,sports_school,sports_school;association_or_organization;point_of_interest;establishment,Valencia,"Avinguda de Campanar, 36, Bajo, Campanar, 46009 València, Valencia",5,1,https://maps.google.com/?cid=5149349531479360582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:35:04.900Z
masaje-spa,atleevo,cmpczjp8f00laq1sege79vnxz,HUGOFIT (entrenamientos y masajes),660 75 75 59,,health,health;point_of_interest;service;establishment,Vitoria-Gasteiz,"Ariznabarreta Kalea, 1, bajo, 01007 Vitoria-Gasteiz, Araba",5,2,https://maps.google.com/?cid=10386115051454495336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:47:48.351Z
masaje-spa,atleevo,cmpczjxqf00m7q1se3ysvafe4,I.M. Quiromasaje Entrenamiento,661 11 32 53,http://ibanmartinez.com/,massage,massage;service;point_of_interest;establishment,Vitoria-Gasteiz,"Provincias Vascongadas Plaza, 3, 01002 Vitoria-Gasteiz, Araba",5,50,https://maps.google.com/?cid=8797995887261713022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:47:59.368Z
masaje-spa,atleevo,cmpcz3x4b0032q1sewy4fkb9d,MarioLozano Fitness y preparación física,614 37 18 68,,massage,massage;consultant;service;health;point_of_interest,Sevilla,"Av. Averroes, 6, Planta 4 módulo 12, 41020 Sevilla",5,10,https://maps.google.com/?cid=11088394187092247469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:35:32.076Z
masaje-spa,atleevo,cmpcym4pn0092ih9uy2w3jfc9,"Wellness Estímulo. (Masajes Málaga, Electroestimulación Málaga, Entrenamiento Personal Málaga).",606 37 66 65,https://wellnessestimulo.my.canva.site/masajes-en-malaga,massage,massage;health;service;point_of_interest;establishment,Málaga,"Av. Juan López de Peñalver, 21, Campanillas, 29590 Málaga",5,83,https://maps.google.com/?cid=16479586657352142868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:21:42.107Z
nutricion,atleevo,cmpcym8so009hih9u8sv6po1o,APC Nutrición Y Entrenamiento,613 09 36 48,http://www.apcnutricion.com/,consultant,consultant;health;point_of_interest;service;establishment,Málaga,"C. de Saint Exupéry, 20, Oficina 2, Cruz de Humilladero, 29007 Málaga",5,70,https://maps.google.com/?cid=13830126441959696635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:21:47.400Z
nutricion,atleevo,cmpczexqd00ahq1segzxou8v2,Centro De Nutrición Y Entrenamiento Persona Kevin Barba,688 70 86 52,https://www.instagram.com/centrokevinbarba/,health,service;health;point_of_interest;establishment,Alicante,"Av. Padre Ismael, 63, 03680 Aspe, Alicante",4.9,34,https://maps.google.com/?cid=4346963942484317163&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:44:06.085Z
nutricion,atleevo,cmpczjq1e00ldq1seuhrad0ad,"Centro de Nutrición-Dietética y Entrenamiento Personal, Ayurveda",945 56 46 86,http://www.itziargomezfidalgo.es/,consultant,consultant;health;point_of_interest;service;establishment,Vitoria-Gasteiz,"Paseo, Salvador de Azpiazu Ibilbidea, 11, 01008 Vitoria-Gasteiz, Álava",4.4,9,https://maps.google.com/?cid=13238934566857587204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:47:49.395Z
nutricion,atleevo,cmpcz3w870030q1sesxm7b950,Cristian Fernández - Entrenamiento & Nutrición,,https://nutricionyrendimiento.net/,consultant,consultant;service;health;point_of_interest;establishment,Sevilla,"C. Automoción, 33, Norte, 41007 Sevilla",5,80,https://maps.google.com/?cid=17020267732099066143&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:35:30.920Z
nutricion,atleevo,cmpcziw9s00k2q1se17g6ucqt,David Rey Nutrición Y Entrenamiento Híbrido,614 33 12 10,https://www.davidrey.es/,consultant,consultant;health;service;point_of_interest;establishment,A Coruña,"Rda. Nelle, 124, bajo derecha, 15010 La Coruña",5,25,https://maps.google.com/?cid=17752842392078904650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:47:10.816Z
nutricion,atleevo,cmpcz31xf001sq1secsnnj6qm,DG Nutrición y Entrenamiento Personal,645 40 06 65,https://diariodenutricion.com/,sports_club,sports_club;association_or_organization;point_of_interest;establishment,Valencia,"C/ del Riu Escalona, 38, Camins al Grau, 46023 València, Valencia",5,251,https://maps.google.com/?cid=8082809723160757601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:34:51.652Z
nutricion,atleevo,cmpcz7o61006oq1sejpfu59nz,"ENFAF - Formación Deportiva, Nutrición y Salud",722 57 87 81,https://www.enfaf.com/,educational_institution,point_of_interest;educational_institution;establishment,Murcia,"C. Pina, 21, 30009 Murcia",4.7,24,https://maps.google.com/?cid=12900511872519475142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:38:27.098Z
nutricion,atleevo,cmpcz6eaa006bq1se6habqxoj,Entrenador Personal Fuerza Flexible Nutricionista - Murcia,652 90 96 35,,health,wellness_center;gym;sports_complex;sports_activity_location;sports_school,Murcia,"C. Pío XII, 18, 30012 Murcia",4.4,7,https://maps.google.com/?cid=9021722521379817730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:37:27.634Z
nutricion,atleevo,cmpczcl5g009aq1seb02go8xl,Entrenador personal y nutricionista - Matías Torres,622 73 23 26,http://matiastorres.online/,health,health;point_of_interest;service;establishment,Alicante,"C. Metalurgias, 7, 03008 Alicante",5,5,https://maps.google.com/?cid=12021562633286171559&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:42:16.468Z
nutricion,atleevo,cmpcymvuz00bfih9u3wiszvri,Finest Sport - Centro de Entrenamiento y Nutrición,971 57 79 44,https://www.finestsport.es/,health,health;consultant;service;point_of_interest;establishment,Mallorca,"Camí de la Vileta, 39, Planta 1 Local 9, Ponent, 07011 Palma, Illes Balears",4.9,175,https://maps.google.com/?cid=11918153724737290293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:22:17.291Z
nutricion,atleevo,cmpcz91ul0078q1se0zq13mni,Health21 - entrenador personal las palmas- nutricionista - salud- entrenamiento en grupo las palmas- quiromasaje,635 44 44 42,https://health21.es/entrenamiento-grupo-reducido-las-palmas/,wellness_center,wellness_center;physiotherapist;consultant;health;service,Las Palmas de Gran Canaria,"C. Gordillo, 21, Local Bajo Izquierda, 35009 Las Palmas de Gran Canaria, Las Palmas",5,58,https://maps.google.com/?cid=9124824550754118435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:39:31.486Z
nutricion,atleevo,cmpczgfbm00exq1segtdhfs3e,Hipopresivos Valladolid Montse Sánchez. Dietista,660 18 92 63,https://redfit.club/hipopresivos-valladolid-montse-sanchez-dietista/,health,health;service;point_of_interest;establishment,Valladolid,"Calle Pl., 6, 47610 Zaratán, Valladolid",5,141,https://maps.google.com/?cid=8202744707664316295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:45:15.539Z
nutricion,atleevo,cmpczi13700i1q1sedzh3ggxy,Iraima Fernández | Nutrición y entrenamiento - Menopausia,672 32 08 88,https://www.iraimafernandez.es/,consultant,consultant;health;point_of_interest;service;establishment,Gijón,"Iraima Fernandez Nutrición y entrenamiento, C. del Agua, N 2, 2, Centro, 33206 Gijón, Asturias",5,80,https://maps.google.com/?cid=5086571550987043372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:46:30.403Z
nutricion,atleevo,cmpczis1w00jmq1sebr764gc7,Javier Pérez - Nutricionista y Entrenador Personal,603 77 25 57,http://www.javierpereznutricion.com/,consultant,consultant;service;health;point_of_interest;establishment,A Coruña,"C. Alcalde Asúnsolo, 2, Oficina 7 Entreplanta, 15007 La Coruña",5,24,https://maps.google.com/?cid=17333991216138194000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:47:05.348Z
nutricion,atleevo,cmpcz50vd004bq1se8b07gk5m,JM NUTRICIÓN,644 37 89 29,https://www.jmnutricion.es/,food_store,food_store;consultant;food;point_of_interest;health,Málaga,"C. San Juan Bosco, 1, Distrito Centro, 29014 Málaga",4.9,176,https://maps.google.com/?cid=16656314841956600282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:36:23.593Z
nutricion,atleevo,cmpczcfqd0098q1septafmqw9,Lecegui Trainers | Entrenamiento Personal y Nutrición en Basic-Fit Alicante Calle Alonso Cano,606 43 15 87,,health,health;point_of_interest;service;establishment,Alicante,"C/ Alonso Cano, 64, 03015 Alacant, Alicante",4,2,https://maps.google.com/?cid=10602528925554611940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:42:09.445Z
nutricion,atleevo,cmpcz4jgc003qq1se93obxg7m,Mntoor | Nutricionista deportivo,645 01 85 25,https://mntoor.com/,consultant,food_store;consultant;service;store;food,Zaragoza,"C. de Baltasar Gracián, 5, Local bajo Izq, 50005 Zaragoza",5,198,https://maps.google.com/?cid=16973560267318457787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:36:01.020Z
nutricion,atleevo,cmpcz4hwr003lq1se44f7iaxc,Nano Sport - Tienda de nutrición,658 47 14 16,https://tienda.nano-sport.com/,food_store,food_store;health;store;point_of_interest;food,Zaragoza,"C. de la Madre Sacramento, 3, 50004 Zaragoza",4.9,256,https://maps.google.com/?cid=12992885933183314626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:35:59.019Z
nutricion,atleevo,cmpcymjoy00adih9uuqsdo912,Nutricionista en Bilbao | NutriSarmi - Asier Sarmiento,611 80 53 52,https://nutrisarmi.com/,consultant,health;consultant;service;point_of_interest;establishment,Bilbao,"Urkixo Zumarkalea, 69, Abando, 48013 Bilbao, Bizkaia",5,280,https://maps.google.com/?cid=1381001239396853486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:22:01.523Z
nutricion,atleevo,cmpcymgzg00a3ih9uz646zes4,Nutricionista y Entrenador Personal Santiago Del Sur,691 34 98 94,http://www.santiagodelsur.com/,consultant,consultant;health;point_of_interest;service;establishment,Bilbao,"Alameda de Recalde, 5, Abando, 48009 Bilbao, Vizcaya",5,14,https://maps.google.com/?cid=16880565777861263292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:21:58.013Z
nutricion,atleevo,cmpcyminf00a9ih9umjjnwoav,PRIME CENTER Etxebarri (Entrenamiento personal y nutrición),611 77 78 84,https://primecenter.carrd.co/,health,health;service;point_of_interest;establishment,Bilbao,"Ametzola Kalea, 12, 48450 Bilbao, Bizkaia",5,25,https://maps.google.com/?cid=3112924149952260408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:22:00.172Z
nutricion,atleevo,cmpczey8400ajq1sefkpkr97n,Q Experience - Entrenamiento Personal - Fisioterapia - Nutrición - Pilates,654 91 35 84,http://www.qexperience.es/,health,service;health;point_of_interest;establishment,Alicante,"C. del Huerto, 9, 03181 Torrevieja, Alicante",4.9,99,https://maps.google.com/?cid=8969532239468732069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:44:06.725Z
nutricion,atleevo,cmpczfdx800bzq1segr5mnqw1,"Rafael Alcolea Centro de entrenamiento personal, nutrición y quiromasaje",620 71 36 34,,health,health;service;point_of_interest;establishment,Córdoba,"Pje. González del Campo, 4, Levante, 14014 Córdoba",5,11,https://maps.google.com/?cid=3643347147158419438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:44:27.069Z
nutricion,atleevo,cmpczcz03009lq1sej232muzw,Simply Health Nutricionista y Entrenador Personal Alicante,611 41 24 65,http://www.simplyhealth.es/,consultant,consultant;service;health;point_of_interest;establishment,Alicante,"local 10, Av. de las Naciones, 24, 03540 Alicante",5,87,https://maps.google.com/?cid=5684937129458747899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:42:34.419Z
nutricion,atleevo,cmpcz69pv005uq1se1fu76k0i,"TENEKA - Entrenamiento, Nutrición, Readaptación Deportiva",623 03 31 61,https://www.teneka.es/,health,health;service;point_of_interest;establishment,Murcia,"C. Toledo, 4, 30120 Murcia",4.9,48,https://maps.google.com/?cid=6627487929148418103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-05-19T18:37:21.716Z
